mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.847127517064412,0.19376605012977186,0.2221074104309082,0.0032464327960266023,1.0,100,7,3,0.1,0.1,0.6,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.8968772012209438,0.9040062916358254,0.903411197626993,0.9014315634945874,0.003229571283161052,47
40.06753921508789,0.4335753924569835,3.24546488126119,0.07394551125064994,0.6,400,1,10,0.001,0.0,0.6,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 0.6}",0.9416400825670858,0.948973688473376,0.9444894745374123,0.9450344151926248,0.003018627075948208,42
22.735456069310505,0.44901149439868643,1.7592586676279705,0.05215318403367234,1.0,300,5,10,0.1,0.5,1.0,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.9828552665525248,0.9978083835098162,0.9963792347962455,0.9923476282861955,0.0067374235913301005,11
9.34955636660258,0.03667881727862046,0.3116978009541829,0.00539661866937964,1.0,200,1,3,0.3,0.1,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.9695568037003823,0.9874852529551921,0.9826474272723055,0.9798964946426266,0.00757333242020296,33
19.97702209154765,0.17134094433976854,0.5799970626831055,0.04199173827298007,0.6,500,5,3,0.3,1.0,1.0,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 1.0, 'colsample_bytree': 1.0}",0.9774663174535759,0.9958876259125774,0.994031370008791,0.9891284377916482,0.00828111142218013,25
25.39578930536906,0.4033491689377959,0.9230968952178955,0.061469552375655274,0.6,400,5,5,0.001,0.1,0.6,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.8611762562899884,0.8456465596753366,0.8523454524601445,0.8530560894751565,0.006359854451222944,48
15.767702341079712,0.32017869918843833,0.6853882471720377,0.019317520433200102,0.8,300,1,5,0.3,0.0,0.6,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 0.6}",0.9803755470845686,0.9975530932594644,0.9966763606148733,0.9915350003196354,0.007899038439867438,20
8.706475973129272,0.11718966856568205,0.7558674812316895,0.020073081291745398,1.0,100,5,10,0.5,0.1,1.0,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.98289575561343,0.9971423303834809,0.9969111613111429,0.9923164157693513,0.0066620811620705525,12
47.75507561365763,0.607464610779225,5.283918857574463,0.052991981900555415,0.6,400,7,15,0.01,0.5,0.8,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 15, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9752306035491877,0.9875363523057749,0.9851167090362838,0.982627888297082,0.005323127816047759,30
10.787821849187216,0.3591109024179073,1.105263392130534,0.06521230317464324,0.8,100,3,15,0.5,0.1,0.6,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.9833474059480252,0.9971190854824956,0.9972563576418509,0.9925742830241239,0.006524628027431187,8
26.96237603823344,0.24940993984699772,3.260674794514974,0.08635149368282531,1.0,200,7,15,0.001,0.5,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 15, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.965718316482483,0.9760818985574686,0.9723242941532164,0.9713748363977226,0.004283850361403199,40
14.032879829406738,0.3401156761288144,0.776739756266276,0.05331147062322198,0.6,200,3,7,0.5,0.0,0.8,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",0.9805959968953595,0.997211531813887,0.9967728551011941,0.9915267946034803,0.007731315680031757,21
33.690983295440674,0.08819546430332223,1.1310375531514485,0.07408348608064742,0.6,500,5,5,0.001,0.0,1.0,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 1.0}",0.8485009403695098,0.8507168339648563,0.8453439504534395,0.8481872415959352,0.002204657871752506,49
19.8854976495107,1.5982367443168621,1.1063035329182942,0.14314078015663464,0.8,300,1,7,0.5,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9814496978816448,0.99764879443087,0.9975109472228624,0.9922031465117924,0.007604044693192597,14
7.515803972880046,0.7289981162780537,0.3874500592549642,0.0333338935604831,1.0,100,5,5,0.5,0.0,0.8,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",0.9776187898613824,0.9933976637887253,0.9930690324369282,0.9880284953623454,0.007361995929724904,26
16.375616470972698,0.13155145209483324,0.4726575215657552,0.02644156787117118,0.8,400,7,3,0.5,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.97789937967309,0.9967668929841578,0.9960949234004205,0.9902537320192227,0.00874015263786102,24
12.377405484517416,0.02794452123313141,0.3934830029805501,0.02197720263558404,1.0,300,7,3,0.3,0.1,0.8,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9744340313023772,0.9920921198668147,0.988682745825603,0.9850696323315983,0.007648222659668454,28
9.422553380330404,0.16467800858653786,0.28673068682352704,0.004674604886718134,0.6,200,5,3,0.3,0.0,0.8,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 0.8}",0.9692877882958382,0.9882140876317249,0.9833441588568247,0.980282011594796,0.008024286511529003,31
9.421464204788208,0.17274992403478182,0.3383037249247233,0.054491892965301075,0.6,200,5,3,0.3,0.1,0.8,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9692877882958382,0.9879133830972244,0.9835776581926146,0.9802596098618924,0.007957607637563476,32
31.106530745824177,0.14426001782239592,2.2898101806640625,0.02367511996599084,0.6,300,5,10,0.001,0.5,0.8,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9319769349772631,0.9397445668491189,0.9365182036592127,0.9360799018285316,0.0031862315876545404,44
10.274272680282593,0.09733528277128463,0.741504430770874,0.03360372266549106,1.0,100,5,10,0.05,0.1,0.6,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.9697876718735385,0.9835559649930907,0.9782613717744357,0.9772016695470217,0.005670608460272247,34
24.047696113586426,0.416887723608647,1.9547080198923747,0.11476944187140264,0.8,300,1,10,0.3,0.0,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 1.0}",0.9830977980186864,0.9984085614779621,0.9981544707945004,0.9932202767637163,0.007158424988619696,4
20.07785940170288,0.12144135900394226,0.5323469638824463,0.08487492136996011,1.0,500,7,3,0.1,0.1,1.0,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.9669645594095593,0.981951964459253,0.9767851759085322,0.9752338999257816,0.006216130651345248,37
14.936093807220459,3.2181429876843097,0.7149970531463623,0.17735290073511956,1.0,400,3,10,0.3,0.5,0.8,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.982914808730345,0.9976941523704114,0.9969802448076347,0.9925297353027971,0.006805023916062829,9
